invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I130833,C853473,Male,41,Cosmetics,1,40.66,Credit Card,08-08-2022,Kanyon
I130837,C302111,Male,48,Cosmetics,4,162.64,Credit Card,29-09-2021,Kanyon
I130843,C179629,Female,50,Souvenir,2,23.46,Credit Card,20-02-2021,Metropol AVM
I130847,C306454,Male,45,Clothing,2,600.16,Cash,14-06-2022,Istinye Park
I130857,C308754,Male,18,Clothing,1,300.08,Cash,11-10-2021,Metropol AVM
I130859,C217439,Female,48,Clothing,5,1500.4,Cash,04-06-2022,Kanyon
I130861,C979456,Female,44,Toys,3,107.52,Debit Card,02-04-2021,Mall of Istanbul
I130864,C266286,Female,32,Food & Beverage,1,5.23,Debit Card,25-12-2022,Forum Istanbul
I130867,C193938,Female,21,Clothing,4,1200.32,Debit Card,13-04-2022,Istinye Park
I130870,C329507,Female,31,Shoes,2,1200.34,Cash,04-11-2022,Cevahir AVM
I130872,C208316,Female,63,Clothing,4,1200.32,Debit Card,09-06-2021,Kanyon
I130876,C326563,Female,20,Food & Beverage,5,26.15,Cash,05-05-2022,Mall of Istanbul
I130877,C307597,Male,58,Souvenir,2,23.46,Cash,08-02-2022,Metrocity
I130878,C226825,Male,57,Clothing,4,1200.32,Debit Card,30-03-2022,Emaar Square Mall
I130880,C381026,Female,44,Clothing,2,600.16,Credit Card,04-10-2021,Mall of Istanbul
I130883,C282722,Female,27,Technology,5,5250,Credit Card,15-04-2022,Metrocity
I130886,C175890,Male,23,Clothing,4,1200.32,Debit Card,29-06-2021,Istinye Park
I130888,C237047,Male,24,Clothing,4,1200.32,Debit Card,21-09-2021,Metrocity
I130891,C180336,Female,35,Clothing,1,300.08,Cash,25-12-2022,Emaar Square Mall
I130892,C304307,Female,43,Clothing,5,1500.4,Cash,29-08-2021,Kanyon
I130900,C237981,Male,58,Shoes,5,3000.85,Cash,07-08-2022,Mall of Istanbul
I130901,C269349,Male,42,Cosmetics,1,40.66,Cash,19-04-2022,Emaar Square Mall
I130902,C305697,Male,30,Cosmetics,3,121.98,Cash,25-07-2022,Metrocity
I130903,C769106,Female,23,Clothing,1,300.08,Credit Card,27-01-2021,Kanyon
I130904,C273314,Female,40,Technology,5,5250,Credit Card,13-06-2022,Viaport Outlet
I130908,C250844,Female,29,Clothing,2,600.16,Debit Card,08-02-2021,Metrocity
I130910,C317687,Female,60,Books,2,30.3,Cash,31-10-2021,Kanyon
I130918,C131763,Female,34,Cosmetics,4,162.64,Cash,17-10-2022,Metropol AVM
I130919,C217001,Male,31,Clothing,2,600.16,Cash,20-03-2021,Metropol AVM
I130920,C472924,Female,60,Cosmetics,1,40.66,Cash,14-07-2021,Viaport Outlet
I130926,C525919,Male,53,Toys,1,35.84,Debit Card,03-06-2022,Metropol AVM
I130929,C158397,Male,44,Cosmetics,1,40.66,Credit Card,20-09-2022,Metrocity
I130930,C187451,Male,20,Food & Beverage,4,20.92,Debit Card,30-04-2021,Metropol AVM
I130931,C230366,Female,38,Cosmetics,4,162.64,Cash,24-06-2022,Kanyon
I130933,C324940,Female,33,Shoes,1,600.17,Cash,11-06-2021,Kanyon
I130937,C225338,Female,41,Toys,3,107.52,Cash,18-08-2021,Mall of Istanbul
I130939,C507525,Male,64,Clothing,1,300.08,Cash,22-04-2022,Istinye Park
I130941,C305632,Female,61,Toys,1,35.84,Credit Card,02-08-2022,Metropol AVM
I130949,C106328,Female,54,Books,1,15.15,Debit Card,04-10-2021,Kanyon
I130952,C175277,Male,20,Food & Beverage,3,15.69,Cash,03-05-2021,Kanyon
I130953,C262859,Female,30,Toys,4,143.36,Debit Card,11-02-2021,Istinye Park
I130954,C282878,Female,52,Cosmetics,3,121.98,Cash,17-04-2022,Metrocity
I130955,C110742,Male,61,Shoes,2,1200.34,Credit Card,17-02-2021,Metrocity
I130958,C608227,Female,27,Souvenir,2,23.46,Credit Card,04-10-2022,Metrocity
I130959,C144623,Female,53,Food & Beverage,5,26.15,Cash,29-07-2022,Cevahir AVM
I130960,C225126,Female,28,Cosmetics,4,162.64,Debit Card,17-12-2022,Kanyon
I130962,C331734,Female,60,Clothing,3,900.24,Cash,08-10-2022,Emaar Square Mall
I130965,C110460,Female,25,Books,3,45.45,Cash,01-12-2022,Viaport Outlet
I130967,C308442,Female,68,Clothing,4,1200.32,Credit Card,10-05-2022,Metropol AVM
I130968,C315074,Female,67,Toys,3,107.52,Debit Card,13-11-2022,Metropol AVM
I130969,C141348,Male,64,Clothing,4,1200.32,Cash,13-08-2021,Mall of Istanbul
I130973,C174562,Male,43,Books,3,45.45,Credit Card,14-11-2022,Mall of Istanbul
I130977,C645942,Male,33,Clothing,2,600.16,Cash,19-09-2022,Metrocity
I130978,C234780,Male,67,Food & Beverage,5,26.15,Cash,02-08-2021,Kanyon
I130979,C192580,Male,62,Clothing,5,1500.4,Debit Card,13-12-2021,Kanyon
I130982,C309170,Male,52,Souvenir,1,11.73,Cash,15-06-2021,Cevahir AVM
I130983,C910821,Female,23,Books,4,60.6,Debit Card,07-12-2021,Metrocity
I130989,C148047,Female,69,Clothing,1,300.08,Credit Card,27-08-2022,Metrocity
I130991,C208346,Male,28,Toys,4,143.36,Cash,02-05-2021,Metropol AVM
I130993,C100236,Female,59,Clothing,2,600.16,Debit Card,24-02-2023,Metropol AVM
I130994,C993998,Male,35,Shoes,3,1800.51,Cash,05-05-2022,Metropol AVM
I130995,C593184,Male,56,Cosmetics,2,81.32,Credit Card,19-07-2021,Kanyon
I131000,C228139,Male,33,Shoes,2,1200.34,Credit Card,16-01-2021,Mall of Istanbul
I131002,C277994,Male,28,Clothing,3,900.24,Cash,16-12-2022,Istinye Park
I131003,C123162,Female,51,Food & Beverage,1,5.23,Credit Card,20-02-2023,Kanyon
I131005,C131380,Female,62,Shoes,3,1800.51,Cash,01-01-2021,Mall of Istanbul
I131011,C568057,Female,69,Souvenir,4,46.92,Credit Card,24-11-2022,Mall of Istanbul
I131016,C307442,Female,18,Clothing,4,1200.32,Debit Card,13-02-2021,Kanyon
I131017,C139409,Female,37,Clothing,1,300.08,Debit Card,11-09-2022,Istinye Park
I131019,C520090,Female,47,Food & Beverage,5,26.15,Debit Card,13-09-2022,Emaar Square Mall
I131021,C213758,Male,55,Clothing,4,1200.32,Debit Card,21-05-2021,Forum Istanbul
I131022,C635656,Female,29,Souvenir,3,35.19,Cash,07-11-2022,Istinye Park
I131029,C772384,Female,60,Clothing,2,600.16,Credit Card,01-10-2021,Zorlu Center
I131037,C126111,Male,63,Cosmetics,5,203.3,Cash,07-06-2021,Viaport Outlet
I131044,C283967,Male,49,Cosmetics,4,162.64,Credit Card,26-05-2021,Kanyon
I131045,C118294,Female,63,Cosmetics,1,40.66,Credit Card,19-02-2023,Istinye Park
I131053,C137383,Male,18,Clothing,1,300.08,Cash,29-11-2021,Metrocity
I131054,C257990,Female,34,Toys,4,143.36,Cash,16-10-2021,Kanyon
I131066,C318910,Male,49,Food & Beverage,1,5.23,Cash,03-02-2023,Istinye Park
I131067,C215497,Female,54,Technology,2,2100,Credit Card,10-08-2022,Mall of Istanbul
I131069,C743963,Male,60,Toys,1,35.84,Cash,09-10-2022,Emaar Square Mall
I131071,C164959,Male,22,Toys,2,71.68,Cash,15-03-2021,Kanyon
I131072,C143930,Female,62,Cosmetics,2,81.32,Cash,21-04-2022,Kanyon
I131073,C183400,Male,51,Cosmetics,1,40.66,Cash,24-11-2022,Metrocity
I131076,C403983,Female,23,Souvenir,2,23.46,Cash,27-03-2021,Metrocity
I131077,C233196,Female,24,Clothing,3,900.24,Cash,10-11-2021,Istinye Park
I131078,C144641,Male,55,Shoes,3,1800.51,Credit Card,10-05-2021,Kanyon
I131080,C401985,Male,41,Toys,2,71.68,Cash,18-09-2022,Mall of Istanbul
I131082,C171337,Female,67,Cosmetics,3,121.98,Cash,23-12-2021,Kanyon
I131085,C319270,Male,66,Souvenir,4,46.92,Credit Card,23-12-2021,Zorlu Center
I131092,C285145,Female,21,Food & Beverage,3,15.69,Cash,24-01-2023,Metropol AVM
I131096,C161622,Female,53,Clothing,1,300.08,Cash,15-02-2021,Cevahir AVM
I131103,C640986,Male,49,Clothing,5,1500.4,Cash,05-12-2022,Mall of Istanbul
I131106,C179948,Female,46,Clothing,1,300.08,Cash,24-01-2023,Kanyon
I131107,C256701,Male,46,Clothing,5,1500.4,Cash,25-06-2021,Emaar Square Mall
I131109,C159715,Male,19,Toys,2,71.68,Debit Card,26-02-2023,Metrocity
I131111,C628641,Female,45,Clothing,4,1200.32,Cash,27-07-2021,Mall of Istanbul
I131115,C314299,Male,24,Clothing,1,300.08,Cash,27-01-2023,Mall of Istanbul
I131116,C165456,Female,31,Souvenir,1,11.73,Credit Card,17-03-2021,Kanyon
I131118,C276674,Male,54,Food & Beverage,2,10.46,Credit Card,22-12-2022,Zorlu Center
I131130,C478923,Female,23,Food & Beverage,4,20.92,Cash,24-07-2021,Viaport Outlet
I131133,C195197,Female,52,Souvenir,3,35.19,Cash,08-05-2021,Emaar Square Mall
I131134,C306459,Female,39,Clothing,4,1200.32,Cash,03-06-2022,Mall of Istanbul
I131135,C322624,Male,28,Clothing,2,600.16,Cash,20-09-2022,Kanyon
I131138,C332468,Male,41,Books,5,75.75,Cash,04-01-2021,Metrocity
I131139,C140005,Male,43,Food & Beverage,2,10.46,Debit Card,07-01-2022,Mall of Istanbul
I131142,C184491,Female,32,Food & Beverage,1,5.23,Credit Card,04-02-2021,Kanyon
I131145,C621691,Female,47,Clothing,5,1500.4,Cash,28-08-2021,Istinye Park
I131148,C276098,Female,28,Clothing,3,900.24,Cash,30-03-2022,Mall of Istanbul
I131149,C445850,Female,57,Cosmetics,5,203.3,Cash,01-01-2023,Zorlu Center
I131151,C303272,Female,21,Clothing,3,900.24,Cash,07-09-2021,Metrocity
I131156,C262095,Female,27,Books,2,30.3,Cash,03-07-2021,Kanyon
I131157,C374489,Female,35,Food & Beverage,3,15.69,Credit Card,15-12-2022,Kanyon
I131164,C324113,Female,40,Technology,5,5250,Credit Card,18-02-2021,Mall of Istanbul
I131174,C155019,Male,56,Clothing,3,900.24,Cash,08-01-2023,Istinye Park
I131176,C109968,Male,30,Food & Beverage,4,20.92,Debit Card,02-03-2021,Istinye Park
I131179,C943767,Female,59,Souvenir,5,58.65,Cash,20-01-2023,Istinye Park
I131181,C192238,Male,66,Toys,5,179.2,Debit Card,06-08-2022,Mall of Istanbul
I131182,C628023,Female,41,Shoes,5,3000.85,Credit Card,21-03-2021,Mall of Istanbul
I131184,C110802,Male,55,Shoes,5,3000.85,Credit Card,22-12-2021,Mall of Istanbul
I131185,C195643,Female,33,Shoes,1,600.17,Credit Card,18-06-2021,Metrocity
I131187,C117797,Male,59,Books,1,15.15,Cash,02-01-2022,Kanyon
I131188,C263429,Male,31,Shoes,5,3000.85,Cash,03-04-2022,Metrocity
I131198,C975030,Male,18,Cosmetics,3,121.98,Cash,08-08-2022,Kanyon
I131203,C216928,Female,45,Books,5,75.75,Credit Card,16-09-2022,Mall of Istanbul
I131205,C270743,Male,27,Toys,5,179.2,Debit Card,08-09-2022,Viaport Outlet
I131208,C163717,Male,25,Food & Beverage,2,10.46,Credit Card,01-07-2021,Emaar Square Mall
I131217,C239560,Male,45,Food & Beverage,4,20.92,Credit Card,01-06-2021,Istinye Park
I131221,C334314,Female,36,Food & Beverage,1,5.23,Cash,24-10-2021,Zorlu Center
I131223,C215602,Female,18,Clothing,1,300.08,Debit Card,11-05-2021,Kanyon
I131224,C111267,Male,23,Shoes,3,1800.51,Credit Card,24-01-2023,Kanyon
I131225,C339538,Male,59,Souvenir,1,11.73,Cash,27-11-2021,Kanyon
I131228,C164722,Male,35,Books,3,45.45,Cash,16-06-2022,Kanyon
I131230,C219286,Male,19,Clothing,1,300.08,Cash,08-01-2021,Mall of Istanbul
I131241,C241318,Male,54,Cosmetics,5,203.3,Debit Card,02-11-2021,Zorlu Center
I131243,C138998,Female,39,Clothing,2,600.16,Cash,30-01-2021,Metropol AVM
I131248,C106056,Female,54,Shoes,1,600.17,Cash,06-09-2022,Cevahir AVM
I131249,C110264,Female,62,Food & Beverage,4,20.92,Credit Card,30-10-2022,Zorlu Center
I131257,C165623,Male,67,Toys,2,71.68,Cash,25-12-2021,Metropol AVM
I131259,C201873,Female,64,Shoes,3,1800.51,Cash,20-09-2022,Zorlu Center
I131263,C120667,Female,51,Clothing,2,600.16,Credit Card,11-01-2021,Kanyon
I131264,C687410,Female,63,Clothing,4,1200.32,Credit Card,29-01-2021,Viaport Outlet
I131266,C751460,Male,28,Toys,4,143.36,Cash,20-11-2022,Istinye Park
I131267,C863600,Male,50,Shoes,4,2400.68,Cash,05-01-2022,Forum Istanbul
I131270,C134490,Female,62,Clothing,5,1500.4,Cash,15-12-2021,Istinye Park
I131271,C376325,Female,35,Clothing,2,600.16,Cash,15-09-2022,Kanyon
I131273,C918642,Female,47,Souvenir,4,46.92,Cash,17-04-2021,Viaport Outlet
I131274,C121839,Female,52,Cosmetics,2,81.32,Cash,19-03-2022,Emaar Square Mall
I131276,C733923,Female,66,Clothing,1,300.08,Credit Card,23-03-2021,Metrocity
I131278,C191441,Female,23,Clothing,1,300.08,Debit Card,06-02-2023,Kanyon
I131283,C219715,Male,30,Clothing,4,1200.32,Cash,16-08-2022,Mall of Istanbul
I131284,C112287,Female,31,Clothing,1,300.08,Debit Card,25-09-2021,Metropol AVM
I131288,C247670,Female,59,Clothing,3,900.24,Cash,11-03-2021,Metrocity
I131289,C146982,Male,58,Food & Beverage,1,5.23,Debit Card,26-03-2022,Metropol AVM
I131293,C150976,Male,43,Toys,4,143.36,Cash,11-09-2021,Mall of Istanbul
I131294,C105503,Male,46,Cosmetics,4,162.64,Credit Card,25-09-2021,Metrocity
I131298,C194363,Female,62,Food & Beverage,2,10.46,Debit Card,14-11-2022,Cevahir AVM
I131303,C719061,Female,68,Clothing,1,300.08,Debit Card,27-10-2021,Forum Istanbul
I131307,C178482,Male,66,Clothing,5,1500.4,Cash,14-11-2021,Forum Istanbul
I131310,C719042,Male,26,Clothing,1,300.08,Cash,02-01-2021,Kanyon
I131313,C309982,Female,55,Cosmetics,3,121.98,Cash,31-01-2022,Metropol AVM
I131315,C305757,Female,32,Technology,5,5250,Credit Card,17-11-2022,Kanyon
I131316,C229840,Male,51,Clothing,4,1200.32,Credit Card,01-04-2022,Mall of Istanbul
I131317,C165726,Female,52,Food & Beverage,1,5.23,Credit Card,24-10-2022,Mall of Istanbul
I131319,C260261,Female,40,Clothing,5,1500.4,Debit Card,16-05-2022,Mall of Istanbul
I131323,C118330,Female,19,Clothing,3,900.24,Credit Card,10-04-2021,Metrocity
I131324,C215330,Female,30,Clothing,5,1500.4,Cash,17-05-2021,Metropol AVM
I131325,C113841,Female,18,Cosmetics,3,121.98,Debit Card,12-08-2022,Metropol AVM
I131331,C321912,Female,66,Shoes,4,2400.68,Cash,17-05-2022,Emaar Square Mall
I131333,C289043,Female,65,Food & Beverage,5,26.15,Cash,04-12-2022,Metrocity
I131334,C288510,Male,29,Clothing,1,300.08,Cash,05-12-2022,Kanyon
I131335,C277444,Female,53,Clothing,3,900.24,Cash,06-11-2021,Kanyon
I131340,C269105,Male,52,Cosmetics,1,40.66,Credit Card,31-08-2022,Kanyon
I131341,C208468,Female,61,Clothing,5,1500.4,Credit Card,02-10-2021,Emaar Square Mall
I131342,C186344,Female,42,Clothing,1,300.08,Debit Card,19-09-2022,Istinye Park
I131352,C125226,Female,60,Clothing,2,600.16,Debit Card,09-11-2021,Mall of Istanbul
I131353,C300399,Male,41,Technology,4,4200,Credit Card,08-09-2021,Metropol AVM
I131354,C106349,Male,20,Clothing,3,900.24,Debit Card,22-07-2021,Kanyon
I131359,C335952,Female,55,Cosmetics,2,81.32,Cash,12-07-2021,Metrocity
I131361,C734964,Male,44,Clothing,5,1500.4,Credit Card,20-11-2022,Forum Istanbul
I131366,C336828,Male,39,Cosmetics,1,40.66,Cash,10-08-2022,Metrocity
I131368,C870109,Female,56,Cosmetics,1,40.66,Cash,10-01-2022,Metropol AVM
I131371,C941712,Female,49,Toys,3,107.52,Credit Card,22-08-2021,Metropol AVM
I131375,C172984,Male,56,Clothing,3,900.24,Cash,02-05-2022,Emaar Square Mall
I131379,C724984,Male,28,Toys,3,107.52,Debit Card,09-12-2021,Istinye Park
I131390,C713808,Female,24,Food & Beverage,4,20.92,Credit Card,18-09-2021,Viaport Outlet
I131391,C587591,Male,19,Cosmetics,2,81.32,Debit Card,02-05-2021,Cevahir AVM
I131397,C236702,Female,68,Technology,1,1050,Debit Card,01-10-2021,Kanyon
I131407,C153935,Female,66,Cosmetics,4,162.64,Credit Card,23-11-2022,Viaport Outlet
I131413,C139539,Female,28,Clothing,2,600.16,Debit Card,23-11-2022,Metrocity
I131414,C238348,Female,45,Clothing,4,1200.32,Cash,30-11-2021,Metrocity
I131415,C677259,Female,52,Food & Beverage,5,26.15,Cash,08-07-2022,Istinye Park
I131426,C115172,Female,24,Shoes,4,2400.68,Credit Card,15-07-2022,Metropol AVM
I131430,C120179,Female,57,Clothing,5,1500.4,Debit Card,26-01-2023,Kanyon
I131431,C627115,Female,51,Clothing,5,1500.4,Cash,01-05-2022,Emaar Square Mall
I131432,C150913,Female,44,Clothing,3,900.24,Credit Card,16-11-2022,Metrocity
I131433,C200286,Female,30,Cosmetics,5,203.3,Cash,25-03-2022,Mall of Istanbul
I131435,C834616,Male,59,Food & Beverage,1,5.23,Cash,13-12-2022,Metropol AVM
I131437,C281329,Female,20,Clothing,3,900.24,Credit Card,28-09-2022,Metropol AVM
I131438,C105997,Female,45,Clothing,5,1500.4,Cash,23-06-2022,Zorlu Center
I131439,C315602,Female,19,Souvenir,5,58.65,Cash,28-03-2022,Metrocity
I131440,C148955,Female,39,Technology,3,3150,Credit Card,12-09-2022,Mall of Istanbul
I131441,C282701,Female,19,Cosmetics,1,40.66,Cash,27-07-2022,Metropol AVM
I131444,C924455,Male,61,Clothing,5,1500.4,Cash,24-09-2022,Mall of Istanbul
I131456,C259725,Female,31,Food & Beverage,1,5.23,Credit Card,04-03-2022,Kanyon
I131457,C193442,Female,41,Food & Beverage,4,20.92,Cash,21-08-2021,Mall of Istanbul
I131462,C145579,Male,24,Clothing,4,1200.32,Credit Card,10-07-2022,Cevahir AVM
I131466,C192380,Female,65,Food & Beverage,1,5.23,Cash,18-01-2021,Kanyon
I131469,C191228,Female,61,Cosmetics,4,162.64,Cash,17-07-2022,Emaar Square Mall
I131472,C263149,Male,27,Clothing,2,600.16,Debit Card,24-07-2021,Zorlu Center
I131473,C312786,Male,19,Toys,5,179.2,Debit Card,20-09-2021,Kanyon
I131482,C325283,Female,31,Clothing,3,900.24,Credit Card,28-07-2021,Emaar Square Mall
I131486,C265804,Male,60,Souvenir,5,58.65,Credit Card,10-02-2023,Kanyon
I131488,C127642,Female,41,Clothing,4,1200.32,Debit Card,26-12-2021,Viaport Outlet
I131489,C118609,Female,33,Books,2,30.3,Cash,08-11-2022,Metrocity
I131492,C729802,Male,61,Food & Beverage,3,15.69,Cash,08-12-2021,Kanyon
I131493,C153092,Male,51,Food & Beverage,3,15.69,Debit Card,03-10-2022,Viaport Outlet
I131501,C266093,Male,62,Cosmetics,3,121.98,Cash,03-08-2022,Kanyon
I131502,C200966,Female,40,Cosmetics,5,203.3,Cash,05-01-2023,Viaport Outlet
I131520,C116178,Female,49,Clothing,3,900.24,Cash,25-03-2021,Istinye Park
I131521,C319234,Male,35,Food & Beverage,4,20.92,Cash,07-10-2022,Kanyon
I131522,C192810,Female,61,Toys,4,143.36,Cash,01-01-2023,Kanyon
I131528,C102406,Male,30,Toys,3,107.52,Credit Card,09-02-2022,Zorlu Center
I131531,C750372,Male,50,Clothing,5,1500.4,Credit Card,09-02-2021,Forum Istanbul
I131532,C374842,Female,39,Cosmetics,4,162.64,Credit Card,05-05-2021,Cevahir AVM
I131533,C325025,Male,34,Clothing,4,1200.32,Cash,08-09-2022,Istinye Park
I131537,C330454,Female,53,Food & Beverage,2,10.46,Credit Card,02-09-2022,Istinye Park
I131539,C549845,Male,31,Food & Beverage,5,26.15,Credit Card,17-11-2021,Mall of Istanbul
I131542,C325099,Female,28,Food & Beverage,3,15.69,Cash,10-11-2022,Metropol AVM
I131550,C392654,Male,29,Shoes,2,1200.34,Debit Card,29-08-2022,Kanyon
I131551,C202411,Female,37,Clothing,1,300.08,Credit Card,21-02-2023,Istinye Park
I131554,C162896,Male,38,Clothing,5,1500.4,Credit Card,25-12-2021,Mall of Istanbul
I131557,C111729,Female,40,Food & Beverage,3,15.69,Debit Card,14-04-2022,Istinye Park
I131558,C165082,Female,63,Technology,5,5250,Credit Card,03-11-2021,Mall of Istanbul
I131559,C743906,Male,42,Toys,3,107.52,Debit Card,13-06-2022,Metrocity
I131562,C242196,Female,42,Cosmetics,2,81.32,Cash,08-03-2021,Forum Istanbul
I131563,C246513,Female,64,Clothing,3,900.24,Credit Card,24-03-2021,Kanyon
I131565,C118550,Female,57,Clothing,4,1200.32,Cash,21-11-2022,Cevahir AVM
I131566,C319819,Female,37,Cosmetics,3,121.98,Credit Card,08-02-2023,Kanyon
I131568,C499017,Female,30,Clothing,4,1200.32,Cash,05-06-2022,Kanyon
I131575,C879444,Female,25,Shoes,5,3000.85,Cash,14-05-2021,Kanyon
I131577,C172141,Female,20,Toys,4,143.36,Credit Card,22-08-2022,Metropol AVM
I131580,C475279,Female,27,Souvenir,2,23.46,Cash,02-09-2021,Kanyon
I131581,C269326,Female,27,Toys,3,107.52,Cash,13-10-2022,Mall of Istanbul
I131587,C235250,Female,20,Cosmetics,2,81.32,Cash,02-10-2022,Emaar Square Mall
I131588,C410232,Female,51,Food & Beverage,2,10.46,Debit Card,26-05-2022,Zorlu Center
I131589,C243269,Male,42,Shoes,3,1800.51,Cash,19-04-2022,Zorlu Center
I131591,C111404,Female,56,Cosmetics,2,81.32,Credit Card,11-01-2021,Mall of Istanbul
I131595,C192624,Male,38,Clothing,5,1500.4,Credit Card,21-04-2022,Zorlu Center
I131598,C802683,Male,23,Shoes,2,1200.34,Credit Card,14-08-2021,Viaport Outlet
I131606,C276362,Female,59,Clothing,4,1200.32,Cash,12-12-2021,Mall of Istanbul
I131612,C250658,Male,20,Clothing,4,1200.32,Debit Card,11-01-2022,Kanyon
I131615,C295176,Female,18,Food & Beverage,5,26.15,Credit Card,21-10-2022,Metrocity
I131618,C139427,Female,57,Toys,1,35.84,Credit Card,26-02-2021,Istinye Park
I131620,C251337,Male,33,Technology,4,4200,Credit Card,06-04-2021,Zorlu Center
I131622,C144030,Male,48,Toys,3,107.52,Debit Card,12-10-2021,Zorlu Center
I131628,C323483,Male,53,Toys,1,35.84,Cash,13-01-2022,Metrocity
I131629,C175466,Female,52,Clothing,4,1200.32,Credit Card,09-01-2022,Mall of Istanbul
I131638,C169915,Female,20,Food & Beverage,1,5.23,Credit Card,29-03-2021,Viaport Outlet
I131641,C180271,Male,37,Books,4,60.6,Cash,12-05-2022,Istinye Park
I131643,C413999,Male,65,Cosmetics,2,81.32,Cash,01-09-2021,Cevahir AVM
I131648,C296567,Male,50,Souvenir,5,58.65,Credit Card,31-01-2021,Kanyon
I131651,C245039,Female,45,Food & Beverage,3,15.69,Credit Card,17-04-2022,Viaport Outlet
I131652,C186227,Female,64,Food & Beverage,2,10.46,Credit Card,25-02-2021,Metrocity
I131653,C239578,Male,41,Food & Beverage,1,5.23,Debit Card,08-09-2022,Mall of Istanbul
I131655,C679780,Female,67,Clothing,2,600.16,Cash,04-04-2022,Viaport Outlet
I131657,C219040,Female,47,Clothing,1,300.08,Cash,08-06-2021,Metrocity
I131658,C281673,Male,47,Clothing,3,900.24,Credit Card,18-11-2021,Forum Istanbul
I131663,C139389,Female,44,Clothing,5,1500.4,Cash,25-06-2022,Metropol AVM
I131665,C161870,Female,65,Toys,5,179.2,Cash,06-04-2021,Mall of Istanbul
I131670,C276580,Female,60,Books,5,75.75,Debit Card,23-12-2022,Cevahir AVM
I131674,C221761,Female,56,Clothing,2,600.16,Credit Card,27-09-2021,Metrocity
I131678,C119287,Male,24,Toys,1,35.84,Cash,26-11-2021,Mall of Istanbul
I131679,C174484,Male,20,Souvenir,1,11.73,Cash,28-03-2021,Metrocity
I131681,C178728,Female,63,Food & Beverage,2,10.46,Credit Card,10-04-2021,Mall of Istanbul
I131683,C203860,Male,49,Clothing,3,900.24,Credit Card,19-01-2021,Istinye Park
I131684,C122762,Female,27,Clothing,3,900.24,Debit Card,28-01-2023,Metrocity
I131688,C280237,Female,25,Shoes,4,2400.68,Cash,07-09-2022,Forum Istanbul
I131691,C239956,Female,52,Shoes,2,1200.34,Debit Card,30-05-2022,Mall of Istanbul
